batch,timestamp,atlases,templates,top_n,subject,label,k,se,sn,j,volume
batch_1,2013-12-27.03-13-43-node04_20,1,7,0,20,1,0.8698819758,0.8899821109,0.9999262572,0.7697266632,3509
batch_1,2013-12-27.03-13-43-node04_20,1,7,0,20,2,0.8797393365,0.8972809668,0.9999335756,0.7852987837,3442
batch_1,2013-12-27.03-13-43-node04_20,1,9,0,20,1,0.870424172,0.893261777,0.9999248499,0.7705761317,3530
batch_1,2013-12-27.03-13-43-node04_20,1,9,0,20,2,0.8812704066,0.896978852,0.9999354051,0.7877421067,3428
batch_1,2013-12-27.03-13-43-node04_20,3,11,0,20,1,0.8892851835,0.8920691711,0.9999461002,0.8006422264,3375
batch_1,2013-12-27.03-13-43-node04_20,3,11,0,20,2,0.9043896572,0.9087613293,0.9999529963,0.8254665203,3342
batch_1,2013-12-27.03-13-43-node04_20,3,13,0,20,1,0.8889875666,0.8953488372,0.9999438486,0.8001598721,3402
batch_1,2013-12-27.03-13-43-node04_20,3,13,0,20,2,0.9050195371,0.9096676737,0.9999531371,0.8265166072,3344
batch_1,2013-12-27.03-13-43-node04_20,3,15,0,20,1,0.8899394298,0.8980322004,0.9999432856,0.8017034868,3415
batch_1,2013-12-27.03-13-43-node04_20,3,15,0,20,2,0.9046903187,0.9090634441,0.9999531371,0.8259676091,3342
batch_1,2013-12-27.03-13-43-node04_20,3,17,0,20,1,0.8893818397,0.8965414431,0.9999435671,0.8007989348,3408
batch_1,2013-12-27.03-13-43-node04_20,3,17,0,20,2,0.9046616541,0.9087613293,0.9999532778,0.8259198243,3340
batch_1,2013-12-27.03-13-43-node04_20,3,19,0,20,1,0.8883631524,0.8956469887,0.9999430042,0.7991487098,3409
batch_1,2013-12-27.03-13-43-node04_20,3,19,0,20,2,0.9051555689,0.9096676737,0.9999532778,0.8267435475,3343
batch_1,2013-12-27.03-13-43-node04_20,3,1,0,20,1,0.8843437316,0.8959451401,0.9999385008,0.7926668425,3442
batch_1,2013-12-27.03-13-43-node04_20,3,1,0,20,2,0.8749239197,0.8685800604,0.9999455377,0.7776575602,3262
batch_1,2013-12-27.03-13-43-node04_20,3,3,0,20,1,0.8737690242,0.8729874776,0.9999408932,0.7758346582,3348
batch_1,2013-12-27.03-13-43-node04_20,3,3,0,20,2,0.8938294011,0.8927492447,0.9999511668,0.8080393765,3302
batch_1,2013-12-27.03-13-43-node04_20,3,5,0,20,1,0.8875669244,0.8896839595,0.999945678,0.7978609626,3370
batch_1,2013-12-27.03-13-43-node04_20,3,5,0,20,2,0.9011549423,0.9075528701,0.9999503225,0.8200928201,3357
batch_1,2013-12-27.03-13-43-node04_20,3,7,0,20,1,0.8913204199,0.8986285033,0.9999444115,0.8039477194,3409
batch_1,2013-12-27.03-13-43-node04_20,3,7,0,20,2,0.904047976,0.9108761329,0.9999514483,0.8248974008,3360
batch_1,2013-12-27.03-13-43-node04_20,3,9,0,20,1,0.8899123459,0.8929636255,0.999946241,0.8016595289,3377
batch_1,2013-12-27.03-13-43-node04_20,3,9,0,20,2,0.9036325428,0.9093655589,0.9999518705,0.8242059146,3352
batch_1,2013-12-27.03-13-43-node04_20,5,11,0,20,1,0.9057669441,0.9084675015,0.9999539811,0.8277641945,3374
batch_1,2013-12-27.03-13-43-node04_20,5,11,0,20,2,0.9012269939,0.8876132931,0.9999617216,0.820212172,3210
batch_1,2013-12-27.03-13-43-node04_20,5,13,0,20,1,0.9062083272,0.9117471676,0.9999525738,0.828501761,3395
batch_1,2013-12-27.03-13-43-node04_20,5,13,0,20,2,0.9018705918,0.8885196375,0.9999618623,0.8212789724,3212
batch_1,2013-12-27.03-13-43-node04_20,5,15,0,20,1,0.9077993192,0.9144305307,0.9999527146,0.8311653117,3403
batch_1,2013-12-27.03-13-43-node04_20,5,15,0,20,2,0.9028606394,0.8915407855,0.9999611586,0.8229224763,3227
batch_1,2013-12-27.03-13-43-node04_20,5,17,0,20,1,0.9061527057,0.9111508646,0.9999528553,0.8284087829,3391
batch_1,2013-12-27.03-13-43-node04_20,5,17,0,20,2,0.900934007,0.8888217523,0.9999607364,0.8197269434,3221
batch_1,2013-12-27.03-13-43-node04_20,5,19,0,20,1,0.9072837858,0.9117471676,0.9999536997,0.8303013847,3387
batch_1,2013-12-27.03-13-43-node04_20,5,19,0,20,2,0.9012875536,0.8882175227,0.9999614401,0.8203125,3214
batch_1,2013-12-27.03-13-43-node04_20,5,1,0,20,1,0.9003854136,0.9054859869,0.9999500407,0.8188190887,3392
batch_1,2013-12-27.03-13-43-node04_20,5,1,0,20,2,0.8775731311,0.8564954683,0.9999555295,0.7818532819,3151
batch_1,2013-12-27.03-13-43-node04_20,5,3,0,20,1,0.8948545861,0.8944543828,0.9999506036,0.8097165992,3351
batch_1,2013-12-27.03-13-43-node04_20,5,3,0,20,2,0.8912507702,0.8740181269,0.9999593292,0.8038343984,3182
batch_1,2013-12-27.03-13-43-node04_20,5,5,0,20,1,0.9034175334,0.9063804413,0.9999527146,0.8238482385,3376
batch_1,2013-12-27.03-13-43-node04_20,5,5,0,20,2,0.898470948,0.8876132931,0.999958907,0.8156579678,3230
batch_1,2013-12-27.03-13-43-node04_20,5,7,0,20,1,0.9051008304,0.9099582588,0.9999524331,0.826652221,3390
batch_1,2013-12-27.03-13-43-node04_20,5,7,0,20,2,0.8998624064,0.8891238671,0.9999594699,0.8179544191,3231
batch_1,2013-12-27.03-13-43-node04_20,5,9,0,20,1,0.9032738095,0.904889684,0.9999534182,0.8236092266,3366
batch_1,2013-12-27.03-13-43-node04_20,5,9,0,20,2,0.9005507956,0.8891238671,0.9999601735,0.8190926802,3226
batch_1,2013-12-27.03-13-43-node04_20,7,11,0,20,1,0.9132132132,0.9066785927,0.9999627064,0.8402873722,3306
batch_1,2013-12-27.03-13-43-node04_20,7,11,0,20,2,0.90625,0.8936555891,0.9999634103,0.8285714286,3218
batch_1,2013-12-27.03-13-43-node04_20,7,13,0,20,1,0.9138060261,0.908765653,0.9999621435,0.8412917472,3317
batch_1,2013-12-27.03-13-43-node04_20,7,13,0,20,2,0.9065892065,0.8957703927,0.9999625659,0.8291387025,3231
batch_1,2013-12-27.03-13-43-node04_20,7,15,0,20,1,0.9132844092,0.9090638044,0.9999614399,0.8404079383,3323
batch_1,2013-12-27.03-13-43-node04_20,7,15,0,20,2,0.9068949702,0.8960725076,0.9999627067,0.8296503497,3231
batch_1,2013-12-27.03-13-43-node04_20,7,17,0,20,1,0.9126853377,0.9084675015,0.9999611584,0.8393939394,3323
batch_1,2013-12-27.03-13-43-node04_20,7,17,0,20,2,0.9064748201,0.8945619335,0.9999631289,0.8289473684,3223
batch_1,2013-12-27.03-13-43-node04_20,7,19,0,20,1,0.9125224685,0.90816935,0.9999611584,0.8391184573,3322
batch_1,2013-12-27.03-13-43-node04_20,7,19,0,20,2,0.9068664933,0.8957703927,0.9999628474,0.8296026861,3229
batch_1,2013-12-27.03-13-43-node04_20,7,1,0,20,1,0.9050462825,0.9036970781,0.9999559514,0.8265612217,3344
batch_1,2013-12-27.03-13-43-node04_20,7,1,0,20,2,0.8888202594,0.8694864048,0.9999594699,0.7998888271,3166
batch_1,2013-12-27.03-13-43-node04_20,7,3,0,20,1,0.8991406603,0.8890876565,0.9999582031,0.8167625308,3279
batch_1,2013-12-27.03-13-43-node04_20,7,3,0,20,2,0.8999693157,0.886102719,0.9999612994,0.8181311018,3208
batch_1,2013-12-27.03-13-43-node04_20,7,5,0,20,1,0.9092830189,0.8980322004,0.9999635508,0.8336562414,3271
batch_1,2013-12-27.03-13-43-node04_20,7,5,0,20,2,0.9039755352,0.8930513595,0.9999614401,0.8247767857,3230
batch_1,2013-12-27.03-13-43-node04_20,7,7,0,20,1,0.912659176,0.90816935,0.9999612991,0.8393496831,3321
batch_1,2013-12-27.03-13-43-node04_20,7,7,0,20,2,0.9061686821,0.8942598187,0.9999629881,0.8284354884,3223
batch_1,2013-12-27.03-13-43-node04_20,7,9,0,20,1,0.9120912091,0.9063804413,0.9999617213,0.8383894098,3312
batch_1,2013-12-27.03-13-43-node04_20,7,9,0,20,2,0.9066421794,0.8948640483,0.9999631289,0.8292273236,3224
batch_1,2013-12-27.03-13-43-node04_20,9,11,0,20,1,0.9149349679,0.9123434705,0.9999612991,0.8432074952,3335
batch_1,2013-12-27.03-13-43-node04_20,9,11,0,20,2,0.9078561506,0.8885196375,0.9999679137,0.8312605992,3169
batch_1,2013-12-27.03-13-43-node04_20,9,13,0,20,1,0.9155475977,0.9147286822,0.9999605955,0.8442487617,3348
batch_1,2013-12-27.03-13-43-node04_20,9,13,0,20,2,0.9083050324,0.8888217523,0.9999681951,0.8320135747,3168
batch_1,2013-12-27.03-13-43-node04_20,9,15,0,20,1,0.9169028793,0.9162194395,0.9999611584,0.8465564738,3349
batch_1,2013-12-27.03-13-43-node04_20,9,15,0,20,2,0.9081648403,0.8888217523,0.9999680544,0.8317783432,3169
batch_1,2013-12-27.03-13-43-node04_20,9,17,0,20,1,0.9156590536,0.9144305307,0.9999608769,0.844438326,3345
batch_1,2013-12-27.03-13-43-node04_20,9,17,0,20,2,0.9093716227,0.8897280967,0.999968758,0.8338052095,3167
batch_1,2013-12-27.03-13-43-node04_20,9,19,0,20,1,0.9148491186,0.9129397734,0.9999608769,0.843061674,3340
batch_1,2013-12-27.03-13-43-node04_20,9,19,0,20,2,0.9087264878,0.8903323263,0.9999677729,0.8327211077,3176
batch_1,2013-12-27.03-13-43-node04_20,9,1,0,20,1,0.9112267658,0.9135360763,0.9999567958,0.8369298006,3371
batch_1,2013-12-27.03-13-43-node04_20,9,1,0,20,2,0.8883003583,0.8613293051,0.9999636918,0.7990470852,3109
batch_1,2013-12-27.03-13-43-node04_20,9,3,0,20,1,0.9049543482,0.9013118664,0.9999572179,0.8264078732,3327
batch_1,2013-12-27.03-13-43-node04_20,9,3,0,20,2,0.9030762096,0.8824773414,0.9999665064,0.8232807215,3159
batch_1,2013-12-27.03-13-43-node04_20,9,5,0,20,1,0.9113048707,0.9036970781,0.999962425,0.8370615852,3298
batch_1,2013-12-27.03-13-43-node04_20,9,5,0,20,2,0.9074102604,0.8897280967,0.9999667878,0.8305132544,3181
batch_1,2013-12-27.03-13-43-node04_20,9,7,0,20,1,0.9149955103,0.9114490161,0.999961862,0.8433103448,3328
batch_1,2013-12-27.03-13-43-node04_20,9,7,0,20,2,0.9104914497,0.8927492447,0.9999681951,0.8356900452,3181
batch_1,2013-12-27.03-13-43-node04_20,9,9,0,20,1,0.9134471399,0.9093619559,0.9999614399,0.8406835722,3324
batch_1,2013-12-27.03-13-43-node04_20,9,9,0,20,2,0.9091189156,0.8915407855,0.9999674915,0.833380401,3182
batch_1,2013-12-27.03-24-36-node16_05,1,11,0,05,1,0.8745813979,0.8625612615,0.9999273694,0.7771165291,4564
batch_1,2013-12-27.03-24-36-node16_05,1,11,0,05,2,0.8438702042,0.7938393023,0.9999335562,0.7299095717,4750
batch_1,2013-12-27.03-24-36-node16_05,1,13,0,05,1,0.8782271945,0.8698060942,0.9999266656,0.7828922133,4603
batch_1,2013-12-27.03-24-36-node16_05,1,13,0,05,2,0.8453872718,0.7949526814,0.9999349639,0.7321825329,4746
batch_1,2013-12-27.03-24-36-node16_05,1,15,0,05,1,0.8743263634,0.864265928,0.9999255396,0.7767139027,4585
batch_1,2013-12-27.03-24-36-node16_05,1,15,0,05,2,0.8445058742,0.7936537391,0.9999348231,0.730861244,4740
batch_1,2013-12-27.03-24-36-node16_05,1,17,0,05,1,0.8780382878,0.8698060942,0.9999263841,0.7825920245,4605
batch_1,2013-12-27.03-24-36-node16_05,1,17,0,05,2,0.8463132958,0.7955093709,0.9999359493,0.7335728953,4742
batch_1,2013-12-27.03-24-36-node16_05,1,19,0,05,1,0.8790902264,0.8730023439,0.999925258,0.7842649311,4628
batch_1,2013-12-27.03-24-36-node16_05,1,19,0,05,2,0.8462069646,0.7958804973,0.9999353862,0.7334131327,4748
batch_1,2013-12-27.03-24-36-node16_05,1,1,0,05,1,0.8596362107,0.8710845941,0.9998972474,0.7538262954,4818
batch_1,2013-12-27.03-24-36-node16_05,1,1,0,05,2,0.8170767286,0.7795509371,0.9999024459,0.6907267346,4894
batch_1,2013-12-27.03-24-36-node16_05,1,3,0,05,1,0.8541553208,0.8354996804,0.9999201908,0.7454372624,4488
batch_1,2013-12-27.03-24-36-node16_05,1,3,0,05,2,0.8354006694,0.7873445908,0.9999259546,0.717328825,4769
batch_1,2013-12-27.03-24-36-node16_05,1,5,0,05,1,0.8588608287,0.8369912636,0.9999259618,0.7526346043,4454
batch_1,2013-12-27.03-24-36-node16_05,1,5,0,05,2,0.8422294308,0.7949526814,0.9999296146,0.7274579725,4784
batch_1,2013-12-27.03-24-36-node16_05,1,7,0,05,1,0.8727272727,0.8591519284,0.9999275102,0.7741935484,4547
batch_1,2013-12-27.03-24-36-node16_05,1,7,0,05,2,0.8450620934,0.7955093709,0.9999338377,0.7316948285,4757
batch_1,2013-12-27.03-24-36-node16_05,1,9,0,05,1,0.8699891658,0.855529512,0.9999265249,0.769894535,4537
batch_1,2013-12-27.03-24-36-node16_05,1,9,0,05,2,0.8444926536,0.794581555,0.9999338377,0.7308414405,4752
batch_1,2013-12-27.03-24-36-node16_05,3,11,0,05,1,0.8968777485,0.8691668442,0.9999543947,0.8130356787,4403
batch_1,2013-12-27.03-24-36-node16_05,3,11,0,05,2,0.8662698413,0.8101688625,0.9999542495,0.7640882044,4691
batch_1,2013-12-27.03-24-36-node16_05,3,13,0,05,1,0.9043668122,0.8825910931,0.999954254,0.8254284576,4467
batch_1,2013-12-27.03-24-36-node16_05,3,13,0,05,2,0.8692033294,0.8138801262,0.9999553757,0.7686645636,4703
batch_1,2013-12-27.03-24-36-node16_05,3,15,0,05,1,0.8935093509,0.8653313446,0.9999527057,0.8075164049,4397
batch_1,2013-12-27.03-24-36-node16_05,3,15,0,05,2,0.8695393759,0.8144368157,0.9999553757,0.769190326,4706
batch_1,2013-12-27.03-24-36-node16_05,3,17,0,05,1,0.9020421535,0.8800340933,0.9999529872,0.8215635568,4464
batch_1,2013-12-27.03-24-36-node16_05,3,17,0,05,2,0.8692376326,0.8135089998,0.999955798,0.7687182185,4698
batch_1,2013-12-27.03-24-36-node16_05,3,19,0,05,1,0.9040618534,0.884508843,0.9999522834,0.8249205087,4490
batch_1,2013-12-27.03-24-36-node16_05,3,19,0,05,2,0.8691338426,0.8127667471,0.9999563611,0.768555887,4690
batch_1,2013-12-27.03-24-36-node16_05,3,1,0,05,1,0.9026510679,0.896015342,0.9999410228,0.8225743349,4624
batch_1,2013-12-27.03-24-36-node16_05,3,1,0,05,2,0.8509672325,0.7999628874,0.999939187,0.7405943996,4743
batch_1,2013-12-27.03-24-36-node16_05,3,3,0,05,1,0.8785046729,0.8412529299,0.9999511573,0.7833333333,4295
batch_1,2013-12-27.03-24-36-node16_05,3,3,0,05,2,0.8649822345,0.8131378734,0.9999491818,0.7620869565,4743
batch_1,2013-12-27.03-24-36-node16_05,3,5,0,05,1,0.8829089292,0.8459407628,0.9999535502,0.7903643241,4300
batch_1,2013-12-27.03-24-36-node16_05,3,5,0,05,2,0.867909638,0.8162924476,0.999950871,0.7666434298,4748
batch_1,2013-12-27.03-24-36-node16_05,3,7,0,05,1,0.8994836867,0.872363094,0.9999555208,0.8173288081,4410
batch_1,2013-12-27.03-24-36-node16_05,3,7,0,05,2,0.8695738159,0.8159213212,0.999953968,0.7692442267,4724
batch_1,2013-12-27.03-24-36-node16_05,3,9,0,05,1,0.8951434879,0.8640528447,0.9999560838,0.8101898102,4367
batch_1,2013-12-27.03-24-36-node16_05,3,9,0,05,2,0.8671356386,0.8120244943,0.9999538272,0.7654364177,4704
batch_1,2013-12-27.03-24-36-node16_05,5,11,0,05,1,0.9021219864,0.8651182612,0.9999650923,0.821696013,4308
batch_1,2013-12-27.03-24-36-node16_05,5,11,0,05,2,0.8695652174,0.7997773242,0.9999698751,0.7692307692,4524
batch_1,2013-12-27.03-24-36-node16_05,5,13,0,05,1,0.9084079107,0.8759855103,0.999965233,0.8321862348,4358
batch_1,2013-12-27.03-24-36-node16_05,5,13,0,05,2,0.8704245235,0.8008907033,0.9999701566,0.7705766827,4528
batch_1,2013-12-27.03-24-36-node16_05,5,15,0,05,1,0.8992541467,0.8606435116,0.99996467,0.8169498382,4290
batch_1,2013-12-27.03-24-36-node16_05,5,15,0,05,2,0.870678359,0.8014473928,0.9999700158,0.7709746519,4532
batch_1,2013-12-27.03-24-36-node16_05,5,17,0,05,1,0.9065958389,0.8727892606,0.999965233,0.8291497976,4343
batch_1,2013-12-27.03-24-36-node16_05,5,17,0,05,2,0.8724561757,0.8034885879,0.9999708605,0.7737669764,4537
batch_1,2013-12-27.03-24-36-node16_05,5,19,0,05,1,0.9097329508,0.8783294268,0.999965233,0.8344129555,4369
batch_1,2013-12-27.03-24-36-node16_05,5,19,0,05,2,0.8714487205,0.8025607719,0.9999701566,0.7721835387,4537
batch_1,2013-12-27.03-24-36-node16_05,5,1,0,05,1,0.911505388,0.8921798423,0.9999567876,0.8374,4494
batch_1,2013-12-27.03-24-36-node16_05,5,1,0,05,2,0.8465778134,0.7838188903,0.9999484779,0.7339704605,4590
batch_1,2013-12-27.03-24-36-node16_05,5,3,0,05,1,0.8869194525,0.8423183465,0.9999622771,0.7968151582,4221
batch_1,2013-12-27.03-24-36-node16_05,5,3,0,05,2,0.8634121792,0.7958804973,0.9999638219,0.7596528516,4546
batch_1,2013-12-27.03-24-36-node16_05,5,5,0,05,1,0.8926971326,0.8491370126,0.9999648108,0.8061905725,4235
batch_1,2013-12-27.03-24-36-node16_05,5,5,0,05,2,0.8698272399,0.8034885879,0.9999666373,0.7696409527,4567
batch_1,2013-12-27.03-24-36-node16_05,5,7,0,05,1,0.9036117882,0.8689537609,0.999964107,0.8241713824,4333
batch_1,2013-12-27.03-24-36-node16_05,5,7,0,05,2,0.8702044104,0.8018185192,0.9999688897,0.7702317291,4542
batch_1,2013-12-27.03-24-36-node16_05,5,9,0,05,1,0.9010915571,0.8619220115,0.9999662183,0.819987837,4285
batch_1,2013-12-27.03-24-36-node16_05,5,9,0,05,2,0.869661787,0.7992206346,0.9999705789,0.7693819221,4516
batch_1,2013-12-27.03-24-36-node16_05,7,11,0,05,1,0.9000669195,0.8597911784,0.9999664998,0.8182924356,4273
batch_1,2013-12-27.03-24-36-node16_05,7,11,0,05,2,0.8689613527,0.8010762665,0.9999676227,0.7682861719,4547
batch_1,2013-12-27.03-24-36-node16_05,7,13,0,05,1,0.9041583278,0.8663967611,0.9999669221,0.8250811688,4301
batch_1,2013-12-27.03-24-36-node16_05,7,13,0,05,2,0.8716916574,0.803674151,0.9999694527,0.7725651088,4548
batch_1,2013-12-27.03-24-36-node16_05,7,15,0,05,1,0.8945479022,0.8495631792,0.9999670629,0.8092145322,4221
batch_1,2013-12-27.03-24-36-node16_05,7,15,0,05,2,0.8729982878,0.8042308406,0.9999710012,0.7746201966,4540
batch_1,2013-12-27.03-24-36-node16_05,7,17,0,05,1,0.9022623426,0.8625612615,0.9999673444,0.821928934,4280
batch_1,2013-12-27.03-24-36-node16_05,7,17,0,05,2,0.873162875,0.8047875302,0.9999707197,0.7748793997,4545
batch_1,2013-12-27.03-24-36-node16_05,7,19,0,05,1,0.9028888889,0.8657575112,0.9999656553,0.8229694146,4307
batch_1,2013-12-27.03-24-36-node16_05,7,19,0,05,2,0.8718155271,0.8033030247,0.9999700158,0.7727597287,4542
batch_1,2013-12-27.03-24-36-node16_05,7,1,0,05,1,0.9121083088,0.8900490092,0.9999593212,0.8384183059,4466
batch_1,2013-12-27.03-24-36-node16_05,7,1,0,05,2,0.8554671968,0.7984783819,0.9999481964,0.7474379017,4671
batch_1,2013-12-27.03-24-36-node16_05,7,3,0,05,1,0.8829196418,0.8299595142,0.9999669221,0.7903814935,4130
batch_1,2013-12-27.03-24-36-node16_05,7,3,0,05,2,0.8658069716,0.7973650028,0.999966215,0.7633682715,4537
batch_1,2013-12-27.03-24-36-node16_05,7,5,0,05,1,0.8902714932,0.8384828468,0.9999701595,0.8022426096,4147
batch_1,2013-12-27.03-24-36-node16_05,7,5,0,05,2,0.8714285714,0.803674151,0.9999690304,0.7721518987,4551
batch_1,2013-12-27.03-24-36-node16_05,7,7,0,05,1,0.899608282,0.8563818453,0.9999686112,0.817534581,4242
batch_1,2013-12-27.03-24-36-node16_05,7,7,0,05,2,0.8716556025,0.8040452774,0.9999690304,0.7725084685,4553
batch_1,2013-12-27.03-24-36-node16_05,7,9,0,05,1,0.8981968865,0.8544640955,0.9999681889,0.8152063428,4236
batch_1,2013-12-27.03-24-36-node16_05,7,9,0,05,2,0.8707044241,0.801632956,0.9999698751,0.7710155274,4534
batch_1,2013-12-27.03-24-36-node16_05,9,11,0,05,1,0.9034261005,0.8681014277,0.9999645292,0.8238624874,4326
batch_1,2013-12-27.03-24-36-node16_05,9,11,0,05,2,0.8684662825,0.7969938764,0.9999708605,0.7675125089,4502
batch_1,2013-12-27.03-24-36-node16_05,9,13,0,05,1,0.9058524173,0.872363094,0.9999645292,0.8279069767,4346
batch_1,2013-12-27.03-24-36-node16_05,9,13,0,05,2,0.8686582278,0.7958804973,0.9999722682,0.7678123881,4486
batch_1,2013-12-27.03-24-36-node16_05,9,15,0,05,1,0.8979955457,0.8591519284,0.999964107,0.8148746968,4287
batch_1,2013-12-27.03-24-36-node16_05,9,15,0,05,2,0.870242915,0.7977361292,0.999972972,0.7702920624,4491
batch_1,2013-12-27.03-24-36-node16_05,9,17,0,05,1,0.9038972542,0.8698060942,0.9999638255,0.8246464646,4339
batch_1,2013-12-27.03-24-36-node16_05,9,17,0,05,2,0.8704547757,0.7973650028,0.9999736759,0.7706241033,4484
batch_1,2013-12-27.03-24-36-node16_05,9,19,0,05,1,0.9057354404,0.8732154272,0.9999636847,0.8277115734,4356
batch_1,2013-12-27.03-24-36-node16_05,9,19,0,05,2,0.8695387734,0.7958804973,0.9999736759,0.7691893831,4476
batch_1,2013-12-27.03-24-36-node16_05,9,1,0,05,1,0.9108480834,0.8936714255,0.9999546763,0.8362911266,4516
batch_1,2013-12-27.03-24-36-node16_05,9,1,0,05,2,0.8597266881,0.7938393023,0.9999598803,0.7539654565,4563
batch_1,2013-12-27.03-24-36-node16_05,9,3,0,05,1,0.8861101724,0.8380566802,0.99996467,0.7955097087,4184
batch_1,2013-12-27.03-24-36-node16_05,9,3,0,05,2,0.860278427,0.785488959,0.9999691712,0.7548145506,4452
batch_1,2013-12-27.03-24-36-node16_05,9,5,0,05,1,0.8931777379,0.848071596,0.9999663591,0.8069748581,4219
batch_1,2013-12-27.03-24-36-node16_05,9,5,0,05,2,0.8690560323,0.7986639451,0.9999701566,0.7684342082,4516
batch_1,2013-12-27.03-24-36-node16_05,9,7,0,05,1,0.900322258,0.8632005114,0.999964107,0.8187146322,4306
batch_1,2013-12-27.03-24-36-node16_05,9,7,0,05,2,0.8678596704,0.7964371869,0.9999704381,0.7665654581,4502
batch_1,2013-12-27.03-24-36-node16_05,9,9,0,05,1,0.9018650089,0.8655444279,0.9999643885,0.8212697129,4315
batch_1,2013-12-27.03-24-36-node16_05,9,9,0,05,2,0.867626191,0.7942104287,0.9999722682,0.7662012173,4477
batch_1,2013-12-27.03-25-24-node03_21,1,11,0,21,1,0.8859280037,0.8777211672,0.9999369442,0.7952161141,4238
batch_1,2013-12-27.03-25-24-node03_21,1,11,0,21,2,0.8738894373,0.9007886034,0.9999110511,0.7760245453,4173
batch_1,2013-12-27.03-25-24-node03_21,1,13,0,21,1,0.8842473746,0.8774895785,0.999934833,0.7925120268,4252
batch_1,2013-12-27.03-25-24-node03_21,1,13,0,21,2,0.875586275,0.9023149326,0.9999121771,0.7787047201,4171
batch_1,2013-12-27.03-25-24-node03_21,1,15,0,21,1,0.8842965558,0.8770264011,0.9999352552,0.7925910423,4247
batch_1,2013-12-27.03-25-24-node03_21,1,15,0,21,2,0.8748610253,0.9007886034,0.9999123178,0.7775581906,4164
batch_1,2013-12-27.03-25-24-node03_21,1,17,0,21,1,0.8845300642,0.8772579898,0.999935396,0.7929662968,4247
batch_1,2013-12-27.03-25-24-node03_21,1,17,0,21,2,0.8752009895,0.9000254388,0.999913303,0.7780954475,4154
batch_1,2013-12-27.03-25-24-node03_21,1,19,0,21,1,0.8846422745,0.8791106994,0.9999341292,0.7931466778,4264
batch_1,2013-12-27.03-25-24-node03_21,1,19,0,21,2,0.875417543,0.9000254388,0.9999135845,0.7784378438,4152
batch_1,2013-12-27.03-25-24-node03_21,1,1,0,21,1,0.8732912119,0.8802686429,0.9999175208,0.7750815661,4387
batch_1,2013-12-27.03-25-24-node03_21,1,1,0,21,2,0.8531114327,0.8997710506,0.9998840287,0.7438485804,4361
batch_1,2013-12-27.03-25-24-node03_21,1,3,0,21,1,0.8675213675,0.8462251042,0.9999363812,0.7660377358,4106
batch_1,2013-12-27.03-25-24-node03_21,1,3,0,21,2,0.8659211011,0.8962096159,0.9999038733,0.7635457304,4206
batch_1,2013-12-27.03-25-24-node03_21,1,5,0,21,1,0.8784452297,0.8635942566,0.999937648,0.7832388154,4172
batch_1,2013-12-27.03-25-24-node03_21,1,5,0,21,2,0.8706461538,0.8997710506,0.9999075326,0.77092415,4194
batch_1,2013-12-27.03-25-24-node03_21,1,7,0,21,1,0.8855907444,0.8774895785,0.9999366627,0.7946728188,4239
batch_1,2013-12-27.03-25-24-node03_21,1,7,0,21,2,0.8736141907,0.9020605444,0.9999097845,0.7755905512,4187
batch_1,2013-12-27.03-25-24-node03_21,1,9,0,21,1,0.8844444444,0.8756368689,0.999936522,0.7928286853,4232
batch_1,2013-12-27.03-25-24-node03_21,1,9,0,21,2,0.8751389403,0.9012973798,0.9999123178,0.777997365,4166
batch_1,2013-12-27.03-25-24-node03_21,3,11,0,21,1,0.8726007678,0.8422880963,0.9999463744,0.7739944669,4018
batch_1,2013-12-27.03-25-24-node03_21,3,11,0,21,2,0.8979643126,0.9089290257,0.9999361032,0.8148232611,4027
batch_1,2013-12-27.03-25-24-node03_21,3,13,0,21,1,0.8746864174,0.8478462251,0.9999448262,0.7772823779,4053
batch_1,2013-12-27.03-25-24-node03_21,3,13,0,21,2,0.8974777262,0.9096921903,0.9999349773,0.8140223082,4038
