hemisphere,kappa,se,sn,jaccard,subject,num_atlases
101,0.9236102195,0.9127125095,0.9999646737,0.8580629771,11,12
1,0.909196605,0.9524969549,0.9999175232,0.8335109785,13,12
101,0.9172157661,0.964231738,0.9999227323,0.8470900642,13,12
1,0.8728246319,0.9136305732,0.9999006363,0.7743467933,14,12
101,0.8713818273,0.9117724519,0.9999033122,0.7720785013,14,12
1,0.911014911,0.9397171918,0.9999300503,0.8365724382,15,12
101,0.9216897233,0.9433628319,0.9999422956,0.8547537228,15,12
1,0.8648537289,0.9252810227,0.9998630465,0.7618874773,22,12
101,0.8401478904,0.8958719852,0.9998562948,0.7243577724,22,12
1,0.9035499727,0.9501493223,0.9999062603,0.8240685395,23,12
101,0.9118415324,0.9436810092,0.9999211789,0.8379675935,23,12
1,0.8501342446,0.8685785536,0.9999013389,0.7393334748,28,12
101,0.8379410064,0.9209255022,0.9998465913,0.7210830181,28,12
1,0.8664175619,0.9233449477,0.9998823384,0.7643180882,40,12
101,0.8721471821,0.8884934757,0.9999116106,0.7732810242,40,12
1,0.9096863585,0.9485158918,0.9999266748,0.8343345656,31,12
101,0.8861915949,0.9368101545,0.9999095069,0.7956409655,31,12
1,0.8987425546,0.9326923077,0.9999268172,0.8161057692,46,12
101,0.8826958624,0.938615059,0.9999124662,0.7900229066,46,12
1,0.8974697206,0.9456659085,0.9999099249,0.8140091364,59,12
101,0.8669181735,0.9273587531,0.9998927598,0.765097589,59,12
1,0.9313487943,0.9554924242,0.9999427157,0.8715180307,57,12
101,0.9235547062,0.9313418453,0.9999500351,0.8579671549,57,12
1,0.8971174127,0.8996474736,0.9999365225,0.8134296643,64,12
101,0.88249694,0.8874938454,0.9999292055,0.7897042716,64,12
1,0.8918918919,0.9276274386,0.9998976686,0.8048780488,67,12
101,0.894007338,0.9367791542,0.999895277,0.8083302617,67,12
1,0.9016725258,0.9303143548,0.999914703,0.8209505335,70,12
101,0.9026086957,0.941923775,0.9999099192,0.822503962,70,12
1,0.8949363661,0.9307237398,0.9999254108,0.8098505268,79,12
101,0.9215475551,0.9330794342,0.999952431,0.8545092177,79,12
1,0.8433548387,0.9239468476,0.9998670063,0.7291387773,77,12
101,0.8201180395,0.8543170275,0.9998793874,0.6950848195,77,12
1,0.8156885036,0.8508745924,0.9998882597,0.6887449004,03,13
101,0.8407054871,0.8589816934,0.999909227,0.7251871529,03,13
1,0.8923580786,0.9104477612,0.9999178003,0.8056376897,09,13
101,0.8844941867,0.9080767515,0.9999083699,0.7929086304,09,13
1,0,0,0.9996254521,0,76,12
101,0,0,0.9996192037,0,76,12
1,0.9162658774,0.9098701935,0.9999562283,0.845471097,11,13
101,0.9190433559,0.9048098716,0.9999641106,0.8502129673,11,13
1,0.9077981651,0.9370265152,0.9999242777,0.8311633767,13,13
101,0.9183673469,0.9553196742,0.9999286427,0.8490566038,13,13
1,0.92042186,0.9460458241,0.9999373687,0.8525754885,15,13
101,0.9226791431,0.9412207988,0.9999445473,0.8564571429,15,13
1,0.8879023307,0.9282700422,0.9998914757,0.7984031936,22,13
101,0.8685185185,0.8728287841,0.9999066763,0.767594108,22,13
1,0.881880463,0.8943459511,0.9999213226,0.7887175153,14,13
101,0.8802262666,0.8985689179,0.9999197765,0.7860751153,14,13
1,0.8545235223,0.862640039,0.9999096415,0.7459983151,28,13
101,0.8485681558,0.9218516675,0.9998581305,0.7369677676,28,13
1,0.9171235085,0.9477893801,0.9999245563,0.846932698,23,13
101,0.9234610791,0.9531600179,0.9999301868,0.8578055668,23,13
1,0.8979500891,0.9097065463,0.9999273721,0.8147998383,40,13
101,0.8967397478,0.8909706546,0.9999400398,0.8128088962,40,13
1,0.9141657404,0.9334174023,0.99993934,0.8419017288,31,13
101,0.9013292434,0.9313259377,0.9999279416,0.8203815728,31,13
1,0.9044222539,0.9185985248,0.9999397636,0.8255208333,46,13
101,0.8883617081,0.9252906977,0.9999235824,0.7991463721,46,13
1,0.9334688806,0.9369614512,0.9999562263,0.875238297,57,13
101,0.9234729698,0.9123699422,0.9999612938,0.857826087,57,13
1,0.906614786,0.8883157659,0.9999552408,0.8291814947,64,13
101,0.9047335162,0.8866557607,0.9999558049,0.8260396255,64,13
1,0.8975609756,0.9376087497,0.9999141463,0.814159292,59,13
101,0.8775975672,0.9117956819,0.9999111935,0.781892075,59,13
1,0.8949699774,0.9073852295,0.9999151198,0.8099055763,67,13
101,0.8899980036,0.9120294599,0.9999054087,0.8017985612,67,13
1,0.8929509402,0.9079256569,0.999917235,0.8066046688,70,13
101,0.9145674778,0.9402689002,0.9999259635,0.8425834485,70,13
1,0.8637105891,0.9172892209,0.9998909279,0.7601149679,77,13
101,0.8205583756,0.8447870395,0.9998845934,0.6957176673,77,13
1,0.9050802139,0.9286694102,0.9999366687,0.8266178266,79,13
101,0.9270131969,0.9409513395,0.9999541199,0.8639558233,79,13
1,0.8523852385,0.8982689115,0.9998757199,0.742745098,09,14
101,0.8344613973,0.9101601602,0.9998474344,0.7159448819,09,14
1,0.9192982456,0.9276681841,0.9999496142,0.8506493506,11,14
101,0.928755808,0.9225641026,0.9999648147,0.8669879518,11,14
1,0.7993143837,0.8384776746,0.9998781277,0.6657149655,03,14
101,0.8015839344,0.8279287175,0.9998854443,0.6688694831,03,14
1,0,0,0.999625448,0,76,13
101,0,0,0.9996192002,0,76,13
1,0.8860245853,0.908245657,0.9999183679,0.7953717592,14,14
101,0.8854179683,0.9193046186,0.9999147113,0.7943946188,14,14
1,0.9137517968,0.938715235,0.9999337093,0.8411998236,15,14
101,0.9216681104,0.945177665,0.9999413106,0.8547165481,15,14
1,0.9070090215,0.9448192771,0.9999190709,0.8298412698,13,14
101,0.9196715459,0.9597615499,0.9999277985,0.8512888301,13,14
1,0.8830165667,0.9305912596,0.9998835944,0.7905368517,22,14
101,0.8673179956,0.8906148867,0.9998935886,0.7657206455,22,14
1,0.9036157582,0.937934125,0.9999132965,0.8241779878,23,14
101,0.9176470588,0.941319752,0.9999299048,0.847826087,23,14
1,0.9141781681,0.9491922876,0.9999311781,0.8419228103,31,14
101,0.8934716932,0.9513286713,0.9999103519,0.8074548908,31,14
1,0.8372784732,0.8694980695,0.9998865628,0.7201023236,28,14
101,0.8343271367,0.9289247592,0.9998389933,0.7157472417,28,14
1,0.8985670766,0.9223998147,0.9999206173,0.8158164311,40,14
101,0.8963483783,0.8890888639,0.9999407434,0.8121660501,40,14
1,0.9263684989,0.9369244936,0.9999475002,0.8628365487,57,14
101,0.9237014925,0.9311506981,0.9999503166,0.8582205458,57,14
1,0.9059261228,0.9440598172,0.9999287878,0.828030119,46,14
101,0.8927963698,0.946482261,0.9999186581,0.806352459,46,14
1,0.894887721,0.9388471178,0.9999104874,0.8097708604,59,14
101,0.8812122769,0.9290549689,0.9999066913,0.7876492195,59,14
1,0.903414406,0.9040486777,0.9999414486,0.8238430369,64,14
101,0.8988736533,0.9041871921,0.9999384947,0.8163219924,64,14
1,0.8751264926,0.9135854638,0.9998838748,0.7779776898,67,14
101,0.9139667032,0.9353193226,0.9999231444,0.8415641638,67,14
1,0.9062036841,0.9288194444,0.9999214586,0.8284939992,70,14
101,0.9063143074,0.9421301509,0.9999144228,0.8286789463,70,14
1,0.8561721404,0.9110873058,0.9998858615,0.7485148515,77,14
101,0.8206834763,0.8526595745,0.9998807945,0.6958975472,77,14
1,0.8615247833,0.8957707419,0.999888104,0.7567356501,09,15
101,0.868409393,0.9101462735,0.9998872598,0.7674236492,09,15
1,0.90877098,0.9448353504,0.999932729,0.8327958323,79,14
101,0.9210029658,0.935890411,0.9999504608,0.8535732134,79,14
1,0.782705408,0.7976763956,0.9998805169,0.6429876656,03,15
101,0.8150555104,0.8052434457,0.9999102091,0.6878427788,03,15
1,0.9210330271,0.9208043694,0.9999553842,0.8536248562,11,15
101,0.9269605331,0.9143073812,0.9999674885,0.863864342,11,15
1,0,0,0.9996254522,0,76,14
101,0,0,0.9996192022,0,76,14
1,0.9093836247,0.9414285714,0.999923715,0.8338253901,13,15
101,0.9257714762,0.9673804781,0.9999307542,0.8618012422,13,15
1,0.886834933,0.9023390403,0.9999225896,0.7966787311,14,15
101,0.8794621027,0.8923344083,0.9999223094,0.7848570805,14,15
1,0.9142652158,0.9374693477,0.9999349759,0.8420704846,15,15
101,0.9210071587,0.9419338551,0.9999422956,0.8535804164,15,15
1,0.860328275,0.9227192205,0.9998586835,0.7548913043,22,15
101,0.8269643624,0.869133574,0.9998547441,0.7049780381,22,15
1,0.9214323891,0.9466285965,0.9999307489,0.8543111992,23,15
101,0.9305019305,0.9481967213,0.9999421498,0.8700361011,23,15
1,0.8701847603,0.8794239688,0.9999182271,0.7702009406,28,15
101,0.8660674157,0.9202483286,0.9998792391,0.7637732858,28,15
1,0.9150698479,0.9353045236,0.99993934,0.8434366454,31,15
101,0.9041549834,0.931460084,0.9999308969,0.825075599,31,15
1,0.8783257264,0.8891142664,0.9999154081,0.7830488289,40,15
101,0.8646917534,0.8649885584,0.9999165349,0.7616361072,40,15
1,0.8989838613,0.9440120512,0.9999124579,0.8165038002,59,15
101,0.887491982,0.934612267,0.9999106318,0.7977398524,59,15
1,0.9119662625,0.9420092567,0.9999359648,0.8381782946,46,15
101,0.8985467128,0.9276936268,0.999932448,0.81578286,46,15
1,0.929549024,0.9266383359,0.9999577742,0.8683714106,57,15
101,0.9254818994,0.918357826,0.9999600273,0.8612994968,57,15
1,0.8999536823,0.891898095,0.9999446851,0.8181052632,64,15
101,0.9120615089,0.9003795066,0.9999560868,0.8383392226,64,15
1,0.8977979658,0.9132181599,0.9999151201,0.8145493639,67,15
101,0.9231677324,0.931876862,0.9999383455,0.8572994701,67,15
1,0.8980791435,0.9123480486,0.9999211761,0.8150123833,70,15
101,0.9139738926,0.9378568292,0.9999266671,0.8415763547,70,15
1,0.8590130916,0.914500134,0.9998872689,0.7528684907,77,15
101,0.824920534,0.850996852,0.9998861417,0.7020125514,77,15
1,0.9024520256,0.9228672663,0.9999368092,0.8222438077,79,15
101,0.9226292818,0.9195887161,0.999960593,0.8563712251,79,15
1,0.8261186416,0.8864560525,0.9998831963,0.7037496896,03,16
101,0.827116721,0.8568909785,0.9998969846,0.7051995163,03,16
1,0,0,0.9996254489,0,76,15
101,0,0,0.9996192059,0,76,15
1,0.8488229387,0.8863000932,0.9998779706,0.7373522,09,16
101,0.8459345421,0.9162549407,0.9998575669,0.7330039526,09,16
1,0.9157748961,0.928516722,0.9999452515,0.8446353925,11,16
101,0.9294964029,0.9357387411,0.9999584819,0.8682795699,11,16
1,0.9041700546,0.946267931,0.9999149897,0.8251006996,13,16
101,0.9198898336,0.966532461,0.9999245619,0.8516629712,13,16
1,0.8860879905,0.9048081593,0.999920338,0.7954739539,14,16
101,0.8810979414,0.9133471288,0.9999130223,0.7874665477,14,16
1,0.9132231405,0.9528277961,0.9999256882,0.8403041825,15,16
101,0.9225998512,0.94848253,0.999940607,0.8563205158,15,16
1,0.8824545362,0.9295804795,0.9998834536,0.7896363636,22,16
101,0.878252691,0.896905016,0.9999040039,0.7829327371,22,16
1,0.912162894,0.9503498082,0.9999168157,0.8385105536,23,16
101,0.9244386874,0.9483942414,0.9999342681,0.859494179,23,16
1,0.8557275542,0.8879465433,0.9998973998,0.7478354978,28,16
101,0.8536949776,0.9310604161,0.9998595385,0.7447363144,28,16
1,0.9111335521,0.9522427441,0.9999263935,0.8367725481,31,16
101,0.8987854251,0.9508151423,0.9999159808,0.8161764706,31,16
1,0.9046866772,0.9334419995,0.999932587,0.8259615385,46,16
101,0.892702665,0.9296716071,0.9999258341,0.8061995968,46,16
1,0.8782598793,0.9105076741,0.999902884,0.7829441624,40,16
101,0.8966554797,0.9076850984,0.9999297665,0.8126704426,40,16
1,0.9303437287,0.9410545706,0.999949893,0.8697595233,57,16
101,0.9262411348,0.9242745931,0.9999573534,0.8626155878,57,16
1,0.8968836482,0.9485874268,0.9999078141,0.8130453752,59,16
101,0.8731548008,0.9385004212,0.9998941676,0.7748666821,59,16
1,0.9165514062,0.9042528997,0.9999573524,0.8459574468,64,16
101,0.9100096246,0.8996194101,0.9999541164,0.8348785872,64,16
1,0.8781271978,0.9096586178,0.9998903486,0.7827332975,67,16
101,0.8898776418,0.924563984,0.9998972465,0.8016032064,67,16
1,0.8967796972,0.9262114537,0.9999109028,0.8128745409,70,16
101,0.9071784862,0.9442437923,0.9999142822,0.8301250248,70,16
1,0.9009914437,0.9401927438,0.9999270998,0.8198220465,79,16
101,0.9252765039,0.940756994,0.9999524312,0.8609437751,79,16
1,0.8427398666,0.9168294725,0.9998693979,0.7282199069,77,16
101,0.814386641,0.8494105038,0.9998757284,0.6868905742,77,16
1,0.7986707283,0.8105677347,0.9998902271,0.6648224988,03,17
101,0.806785271,0.8118234804,0.9998982483,0.6761442441,03,17
1,0.8668270282,0.8858100559,0.9999004879,0.7649556156,09,17
101,0.8311095906,0.9001976285,0.9998484185,0.7110243902,09,17
1,0,0,0.9996254491,0,76,16
101,0,0,0.9996192033,0,76,16
1,0.9188851394,0.9247798742,0.99995074,0.8499421965,11,17
101,0.9250255885,0.9110383065,0.999967207,0.8605094025,11,17
1,0.8810289389,0.9010962241,0.999916538,0.7873563218,14,17
101,0.8887784267,0.9173935351,0.9999193553,0.7998210691,14,17
1,0.9128240422,0.9424443392,0.9999272335,0.8396286136,13,17
101,0.9198997254,0.96325,0.9999262505,0.8516799293,13,17
1,0.8829485622,0.9266737513,0.9998858459,0.7904278463,22,17
101,0.8585869222,0.8838066334,0.9998864104,0.7522140221,22,17
1,0.9178147268,0.9344619105,0.999940746,0.8481123793,15,17
101,0.9214198286,0.9342268553,0.9999469396,0.8542896051,15,17
1,0.9269489176,0.9499453552,0.9999358159,0.8638441662,23,17
101,0.9325556734,0.9393292032,0.9999504536,0.8736340155,23,17
1,0.8522427441,0.8553201733,0.9999111891,0.7425287356,28,17
101,0.8429940666,0.9116485686,0.9998567223,0.7285996055,28,17
1,0.9149647234,0.936407398,0.9999386364,0.8432580424,31,17
101,0.8912280702,0.9376538146,0.9999142915,0.8037974684,31,17
1,0.8864321608,0.9002041279,0.9999187865,0.7960288809,40,17
101,0.8817667044,0.8734574826,0.9999324389,0.7885355479,40,17
1,0.910911692,0.9279279279,0.9999418749,0.8363983759,46,17
101,0.9035405631,0.9399651972,0.9999317448,0.8240528858,46,17
1,0.9356830172,0.9332736229,0.9999612931,0.8791394221,57,17
101,0.9244308848,0.9158335271,0.9999603087,0.8594806895,57,17
1,0.9038801745,0.9353185258,0.9999225902,0.8246180331,59,17
101,0.8873919675,0.9250132485,0.9999151345,0.7975782499,59,17
1,0.9063583815,0.8968199497,0.9999494705,0.8287526427,64,17
101,0.8917042271,0.8924652524,0.9999369461,0.8045724335,64,17
1,0.8811146752,0.9105034183,0.9998938672,0.7874932808,67,17
101,0.9143594324,0.9312714777,0.9999263815,0.8422303473,67,17
1,0.9034439045,0.9239412273,0.9999208953,0.8238921002,70,17
101,0.9001529386,0.944520862,0.9999054157,0.8184346444,70,17
1,0.8701736849,0.9187335092,0.9998971197,0.7701835877,77,17
101,0.8322776793,0.8552460297,0.9998919116,0.7127359514,77,17
1,0.8949500405,0.9280313638,0.9999266772,0.8098729228,79,17
101,0.9217228964,0.926293219,0.9999560898,0.8548107841,79,17
1,0.8175368899,0.8513593381,0.9998898076,0.6913846892,03,18
101,0.8216353622,0.8473638217,0.999895999,0.6972674976,03,18
1,0,0,0.9996254477,0,76,17
101,0,0,0.9996192028,0,76,17
1,0.9121926744,0.9214394323,0.9999451106,0.8385608856,11,18
101,0.9248208469,0.9273582441,0.9999579188,0.8601551139,11,18
1,0.8757030992,0.9030937216,0.9999013335,0.7788895429,09,18
101,0.8665921788,0.9170016552,0.9998813496,0.7645899054,09,18
1,0.9135460009,0.9509143407,0.999923434,0.8408510638,13,18
101,0.9238505747,0.9705660377,0.9999269545,0.8584779706,13,18
1,0.8914353219,0.9041456985,0.9999269525,0.8041346974,14,18
101,0.8830329397,0.9117043121,0.9999159775,0.7905630982,14,18
1,0.9235407622,0.955577739,0.999935821,0.8579430876,15,18
101,0.9191331269,0.9433146924,0.999939481,0.8503666361,15,18
1,0.8819120924,0.9257920476,0.9998850014,0.7887681159,22,18
101,0.864932623,0.8829174664,0.9998952769,0.7620099393,22,18
1,0.9144466104,0.9526173285,0.999918364,0.8423782921,23,18
101,0.9291711518,0.9504514424,0.9999390535,0.8677121029,23,18
1,0.8592483419,0.8837796867,0.9999034507,0.7532299742,28,18
101,0.8639601945,0.9247155652,0.9998744547,0.7605016922,28,18
1,0.9175231888,0.9516380655,0.9999335706,0.8476146364,31,18
101,0.8869496232,0.9514893617,0.9999037381,0.7968638632,31,18
1,0.8673655424,0.8997635934,0.9998958466,0.7657947686,40,18
101,0.8788674506,0.8775649795,0.9999262465,0.783910387,40,18
1,0.9042427427,0.930773391,0.9999334313,0.8252217694,46,18
101,0.8930414168,0.9294629898,0.9999262563,0.8067523306,46,18
1,0.9340147643,0.9426868409,0.9999534116,0.8761985937,57,18
101,0.9226967879,0.9165497896,0.9999577754,0.8564875491,57,18
1,0.8980430056,0.9540554415,0.9999064071,0.8149528612,59,18
101,0.8755040978,0.9365432786,0.9998974041,0.7785747339,59,18
1,0.916995131,0.9098228663,0.999954397,0.8467137658,64,18
101,0.9049872588,0.9022501815,0.9999466573,0.826462766,64,18
1,0.8949354518,0.9156675472,0.9999094904,0.8098490295,67,18
101,0.9042307306,0.9332088778,0.9999111808,0.8252017608,67,18
1,0.894540015,0.9259013493,0.9999082287,0.8092016238,70,18
101,0.9056891113,0.9459213815,0.9999114675,0.8276341948,70,18
1,0.9057316251,0.9379888268,0.9999328694,0.8277052009,79,18
101,0.9219211162,0.9321758003,0.9999532753,0.8551518168,79,18
1,0.8569988661,0.9132653061,0.9998857209,0.7497795414,77,18
101,0.8211330363,0.8482377696,0.9998834678,0.6965442765,77,18
1,0.7945817623,0.8135544753,0.9998847394,0.6591751622,03,19
101,0.8089425319,0.8094976668,0.9999016254,0.6791801013,03,19
1,0.8640160374,0.9004178273,0.9998885265,0.7605882353,09,19
101,0.8329171396,0.8972853999,0.9998519363,0.7136743824,09,19
1,0.9232670209,0.9186132284,0.9999591841,0.8574707367,11,19
101,0.9248658318,0.909753645,0.9999677699,0.8602329451,11,19
1,0.9198043454,0.9413271246,0.9999362407,0.851516428,13,19
101,0.9271102751,0.9549527731,0.9999389163,0.8641244795,13,19
1,0,0,0.9996254511,0,76,18
101,0,0,0.9996192016,0,76,18
1,0.8895458846,0.9032180596,0.9999252636,0.8010649627,14,19
101,0.8789259761,0.8987405542,0.9999182285,0.7840035157,14,19
1,0.915954416,0.9321092051,0.9999399015,0.8449408673,15,19
101,0.9198682766,0.9292755052,0.9999479246,0.8516260163,15,19
1,0.8711532641,0.9107594937,0.9998797928,0.7717196997,22,19
101,0.8640696229,0.8745805369,0.9998994985,0.7606712879,22,19
1,0.9151958674,0.9469933185,0.9999225859,0.8436507937,23,19
101,0.929023945,0.9478527607,0.9999404609,0.867455384,23,19
1,0.861356219,0.8713621912,0.9999125974,0.7564755839,28,19
101,0.8549532289,0.9115597212,0.999870654,0.7466535433,28,19
1,0.913303438,0.9409650924,0.9999344146,0.8404401651,31,19
101,0.8862229102,0.9248788368,0.9999151352,0.7956914524,31,19
1,0.8827461199,0.9100677412,0.9999085133,0.7901034273,40,19
101,0.8914808462,0.8915827996,0.9999331435,0.8042087889,40,19
1,0.9097783572,0.9291611185,0.9999400454,0.8344893566,46,19
101,0.8922865014,0.9165251839,0.9999314625,0.8055210147,46,19
1,0.9310069563,0.9435968562,0.9999491894,0.8709195648,57,19
101,0.9248404632,0.9226597501,0.9999566496,0.8601890525,57,19
1,0.905520297,0.952632905,0.9999154137,0.8273522976,59,19
101,0.8871834229,0.9312567132,0.9999118982,0.7972413793,59,19
1,0.9016149353,0.884097035,0.999951722,0.8208550574,64,19
101,0.9015819345,0.8945602684,0.99994722,0.8208003518,64,19
1,0.9009861933,0.9152474454,0.9999182168,0.8198133525,67,19
101,0.9163081736,0.9191839937,0.9999375003,0.8455431252,67,19
1,0.9032664636,0.9182148196,0.9999242729,0.8235970121,70,19
101,0.9133196942,0.9434927697,0.9999224451,0.8404676972,70,19
1,0.8656007994,0.9135249143,0.9998947271,0.7630477868,77,19
101,0.84644767,0.8745067088,0.9998974011,0.7337748344,77,19
1,0.9016503421,0.9286898839,0.9999331506,0.8209137552,79,19
101,0.9242021277,0.9261727079,0.9999587637,0.8590852905,79,19
1,0.7821213395,0.8036279873,0.9998771403,0.6421997239,03,20
101,0.79485406,0.8022898632,0.9998909304,0.6595500459,03,20
1,0,0,0.9996254469,0,76,19
101,0,0,0.9996192019,0,76,19
1,0.8718857269,0.9029816514,0.9998966892,0.7728700432,09,20
101,0.8521071065,0.9130750605,0.9998662915,0.7423228346,09,20
1,0.9198649831,0.9260005034,0.9999511623,0.8516203704,11,20
101,0.9309628861,0.9297563504,0.9999632667,0.8708424375,11,20
1,0.9046460433,0.9441354293,0.9999166784,0.8258938016,13,20
101,0.9206349206,0.9637681159,0.9999268135,0.8529411765,13,20
1,0.8873289709,0.9066374909,0.9999207603,0.7974764756,14,20
101,0.8820385333,0.9106776181,0.9999154146,0.7889704247,14,20
1,0.9151726627,0.9446100348,0.9999321615,0.8436113576,15,20
101,0.9187314172,0.9432714322,0.9999390588,0.8496791934,15,20
1,0.8834517766,0.9298995512,0.9998845795,0.79123477,22,20
101,0.8701271628,0.8861995754,0.9999000623,0.7701107011,22,20
1,0.9202890735,0.9545759678,0.9999245566,0.8523476523,23,20
101,0.929125377,0.951047409,0.9999386313,0.8676322671,23,20
1,0.8485591662,0.8713170486,0.9998981023,0.7369542066,28,20
101,0.8362450501,0.9266907589,0.9998420889,0.7185748599,28,20
1,0.865007455,0.903666427,0.9998909213,0.7621261116,40,20
101,0.8658268809,0.8752336449,0.9999117505,0.7633992256,40,20
1,0.9133165829,0.9495820272,0.9999300523,0.8404624277,31,20
101,0.895475819,0.9425287356,0.9999164026,0.8107344633,31,20
1,0.9048870205,0.9315661347,0.9999337128,0.8262955854,46,20
101,0.8991234173,0.9335452181,0.9999303374,0.8167340748,46,20
1,0.93095265,0.9348615524,0.9999543966,0.8708245243,57,20
101,0.9238457877,0.9280420751,0.9999522868,0.8584697037,57,20
1,0.7273206751,0.7035714286,0.9998724881,0.5714877746,03,1
101,0.7685636856,0.7599142551,0.9998857208,0.6241197183,03,1
1,0.9036057692,0.9545454545,0.9999123177,0.8241613681,59,20
