label,k,se,sp,j,atlas,template
101,0.5208143421,0.4176413255,0.9999648798,0.3520953164,006_S_0681,007_S_0698
1,0.7909020419,0.7037718491,0.9999848301,0.6541256947,006_S_0681,007_S_0414
101,0.7768685215,0.693957115,0.9999825318,0.63514719,006_S_0681,007_S_0414
1,0.7746260959,0.6908923643,0.9999814284,0.6321548822,006_S_0681,007_S_0316
101,0.82461701,0.7607212476,0.9999840948,0.7015730337,006_S_0681,007_S_0316
1,0.8005989518,0.7378104876,0.999978946,0.6674989596,006_S_0681,007_S_0249
101,0.7705286839,0.6676413255,0.9999876803,0.626715462,006_S_0681,007_S_0249
1,0.8628370457,0.8463661454,0.9999769234,0.7587628866,006_S_0681,007_S_0293
101,0.8300934108,0.8011695906,0.9999756365,0.7095381959,006_S_0681,007_S_0293
1,0.8164082041,0.7506899724,0.9999823478,0.6897717667,006_S_0681,007_S_0101
101,0.8767386091,0.8908382066,0.9999733381,0.780529462,006_S_0681,007_S_0101
1,0.8223201175,0.7727690892,0.9999786702,0.6982543641,006_S_0681,007_S_0070
101,0.8294132211,0.8162768031,0.9999713154,0.7085448393,006_S_0681,007_S_0070
1,0.8435273888,0.7897884085,0.999983451,0.7293967715,006_S_0681,006_S_1130
101,0.8596448553,0.8611111111,0.9999731542,0.7538395904,006_S_0681,006_S_1130
1,0.8603104213,0.8923643054,0.9999635922,0.7548638132,006_S_0681,007_S_0068
101,0.8225769142,0.8664717349,0.9999546747,0.6986247544,006_S_0681,007_S_0068
1,0.7612244898,0.6862925483,0.9999766475,0.6144975288,006_S_0681,007_S_0041
101,0.8522452921,0.8601364522,0.9999701202,0.7425326041,006_S_0681,007_S_0041
1,0.7987117552,0.7985280589,0.9999598227,0.6648793566,006_S_0681,006_S_0731
101,0.7662427746,0.8075048733,0.9999433663,0.6210644678,006_S_0681,006_S_0731
1,1,1,1,1,006_S_0681,006_S_0681
101,1,1,1,1,006_S_0681,006_S_0681
1,0.7202680067,0.5933762649,0.9999891512,0.5628272251,006_S_0681,006_S_0675
101,0.7498731608,0.7202729045,0.9999621216,0.5998376623,006_S_0681,006_S_0675
1,0.8250904704,0.7865685373,0.999976004,0.7022587269,006_S_0681,005_S_1341
101,0.8212090164,0.7811890838,0.9999771075,0.6966536289,006_S_0681,005_S_1341
1,0.7660488853,0.6559337626,0.9999886915,0.6208097519,006_S_0681,005_S_0814
101,0.621988882,0.4907407407,0.9999835431,0.4513671,006_S_0681,005_S_0814
1,0.8155737705,0.7322907084,0.9999873124,0.6885813149,006_S_0681,005_S_0610
101,0.8461342179,0.8079922027,0.999980785,0.7333038479,006_S_0681,005_S_0610
1,0.7730937572,0.771849126,0.9999550419,0.6301164101,006_S_0681,005_S_0602
101,0.7694311767,0.8635477583,0.9999281047,0.6252646436,006_S_0681,005_S_0602
1,0.852195122,0.8035878565,0.999983543,0.7424564386,006_S_0681,005_S_0553
101,0.8287928018,0.8079922027,0.9999732461,0.7076397781,006_S_0681,005_S_0553
1,0.6492027335,0.5243790248,0.9999817961,0.4806070826,006_S_0681,005_S_0572
101,0.6566511882,0.5857699805,0.9999625813,0.4888165921,006_S_0681,005_S_0572
1,0.8334507869,0.8160073597,0.9999715909,0.7144583166,006_S_0681,005_S_0546
101,0.8489351164,0.8352826511,0.9999749929,0.7375215146,006_S_0681,005_S_0546
1,0.8184308842,0.75574977,0.9999817961,0.6926644182,006_S_0681,005_S_0448
101,0.8319491939,0.8299220273,0.9999688331,0.7122542869,006_S_0681,005_S_0448
1,0.7894201424,0.7138914443,0.9999810606,0.6521008403,006_S_0681,005_S_0324
101,0.828622358,0.7928849903,0.9999771994,0.7073913043,006_S_0681,005_S_0324
1,0.7838258165,0.6954921803,0.9999841865,0.6445012788,006_S_0681,005_S_0222
101,0.7848626231,0.7378167641,0.9999731542,0.6459044369,006_S_0681,005_S_0222
1,0.8477309376,0.8463661454,0.999969936,0.7357057177,006_S_0681,003_S_0907
101,0.8297771456,0.8528265107,0.9999617539,0.709076175,006_S_0681,003_S_0907
1,0.7938823529,0.7759889604,0.9999642358,0.6582130316,006_S_0681,003_S_0981
101,0.7404505387,0.7368421053,0.9999521924,0.5878693624,006_S_0681,003_S_0981
1,0.8461909354,0.8072677093,0.9999798654,0.7333890514,006_S_0681,002_S_1155
101,0.7502487562,0.7348927875,0.9999577086,0.6003184713,006_S_0681,002_S_1155
1,0.8433962264,0.8224471021,0.999974441,0.7292006525,006_S_0681,002_S_1018
101,0.8067763319,0.8006822612,0.9999652475,0.6761316872,006_S_0681,002_S_1018
1,0.8347826087,0.8169273229,0.9999719587,0.7164179104,006_S_0681,002_S_0954
101,0.8203125,0.8698830409,0.9999526521,0.6953642384,006_S_0681,002_S_0954
1,0.6328502415,0.5423183073,0.9999657068,0.4628975265,006_S_0681,002_S_0938
101,0.6034582133,0.5102339181,0.9999658911,0.4321089558,006_S_0681,002_S_0938
1,0.7933161954,0.7097516099,0.9999840946,0.6574350234,006_S_0681,002_S_0782
101,0.7314447592,0.6291423002,0.9999828076,0.576596695,006_S_0681,002_S_0782
1,0.7432712215,0.6605335787,0.9999766475,0.5914332784,006_S_0681,002_S_0729
101,0.7923728814,0.7290448343,0.9999790382,0.6561403509,006_S_0681,002_S_0729
1,0.8758389262,0.8403863845,0.9999842785,0.7791044776,006_S_0681,002_S_0685
101,0.873178887,0.8908382066,0.9999717751,0.7749046206,006_S_0681,002_S_0685
1,0.7283517669,0.620975161,0.9999831752,0.5727619856,006_S_0681,002_S_0619
101,0.6813247982,0.5964912281,0.9999708557,0.516673702,006_S_0681,002_S_0619
1,0.7650152228,0.7072671443,0.9999745335,0.61945316,006_S_0731,941_S_1202
101,0.5256372693,0.4302158273,0.9999603747,0.356518283,006_S_0731,941_S_1202
1,0.8469785575,0.7994480221,0.9999823478,0.7345731192,006_S_0681,002_S_0295
101,0.7987804878,0.7660818713,0.9999713154,0.6649746193,006_S_0681,002_S_0295
1,0.8692079434,0.8758049678,0.9999721425,0.7686717804,006_S_0681,002_S_0413
101,0.8624627607,0.8464912281,0.9999780269,0.758184199,006_S_0681,002_S_0413
1,0.5944148936,0.4575230297,0.9999852901,0.4228949858,006_S_0731,127_S_0431
101,0.5317410434,0.4057553957,0.9999769236,0.3621575342,006_S_0731,127_S_0431
1,0.7578831917,0.7072671443,0.9999714076,0.6101545254,006_S_0731,116_S_0382
101,0.7855361596,0.7553956835,0.9999678217,0.6468172485,006_S_0731,116_S_0382
1,0.6961840955,0.6115660184,0.9999738899,0.5339588919,006_S_0731,098_S_0149
101,0.7049356223,0.6302158273,0.9999697524,0.5443247722,006_S_0731,098_S_0149
1,0.7184357542,0.6581371546,0.9999687414,0.5605928509,006_S_0731,094_S_1293
101,0.7915119363,0.71558753,0.999982256,0.6549604917,006_S_0731,094_S_1293
1,0.7902557856,0.8300921187,0.9999513654,0.6532420459,006_S_0731,094_S_1188
101,0.7372798434,0.7227817746,0.9999543987,0.5838822162,006_S_0731,094_S_1188
1,0.7713769052,0.764073695,0.9999610187,0.6278385198,006_S_0731,067_S_0056
101,0.7859976663,0.8076738609,0.99995256,0.647443291,006_S_0731,067_S_0056
1,0.8063063063,0.7328556807,0.9999847385,0.6754716981,006_S_0731,067_S_0029
101,0.7453913973,0.6690647482,0.9999758203,0.5941226576,006_S_0731,067_S_0029
1,0.7657206455,0.70419652,0.9999757287,0.6203787196,006_S_0731,057_S_1217
101,0.7747474747,0.7357314149,0.9999686491,0.6323165705,006_S_0731,057_S_1217
1,0.6916616677,0.5900716479,0.9999791303,0.5286565796,006_S_0731,021_S_1109
101,0.7698013245,0.696882494,0.9999782107,0.6257536606,006_S_0731,021_S_1109
1,0.6594868546,0.5327533265,0.9999851062,0.4919659735,006_S_0731,021_S_0753
101,0.5535430569,0.4177458034,0.9999824398,0.3826889279,006_S_0731,021_S_0753
1,0.7111902642,0.6131013306,0.9999800497,0.551819438,006_S_0731,021_S_0642
101,0.6974242853,0.5908872902,0.9999801414,0.5354193829,006_S_0731,021_S_0642
1,0.6939266386,0.5905834186,0.9999799577,0.5313075506,006_S_0731,021_S_0343
101,0.6412542269,0.5002398082,0.9999885077,0.4719457014,006_S_0731,021_S_0343
1,0.7915538711,0.7482088025,0.9999744415,0.6550179211,006_S_0731,021_S_0337
101,0.71799117,0.6239808153,0.9999781187,0.5600516573,006_S_0731,021_S_0337
1,0.7702488089,0.7446264074,0.9999660753,0.6263452432,006_S_0731,020_S_0213
101,0.7576301616,0.7083932854,0.9999690169,0.6098265896,006_S_0731,020_S_0213
1,0.2828784119,0.1750255885,0.9999887837,0.1647398844,006_S_0731,016_S_0991
101,0.5332896031,0.3899280576,0.9999861174,0.3635957066,006_S_0731,016_S_0991
1,0.7635230813,0.6898669396,0.9999789464,0.6174988548,006_S_0731,021_S_0159
101,0.8014293007,0.7529976019,0.9999758203,0.6686541738,006_S_0731,021_S_0159
1,0.5938130464,0.4518935517,0.9999874046,0.4222859876,006_S_0731,014_S_1095
101,0.6409652737,0.5223021583,0.9999794059,0.4716327414,006_S_0731,014_S_1095
1,0.7676056338,0.7251791198,0.9999704882,0.6228571429,006_S_0731,014_S_0328
101,0.7386644683,0.6446043165,0.999980693,0.585620915,006_S_0731,014_S_0328
1,0.7211874272,0.6340839304,0.9999776593,0.5639508421,006_S_0731,013_S_1205
101,0.7307006369,0.6877697842,0.9999626732,0.5756724207,006_S_0731,013_S_1205
1,0.479544646,0.3449334698,0.9999831755,0.3153954141,006_S_0731,011_S_0241
101,0.4721993974,0.4134292566,0.9999352756,0.3090713517,006_S_0731,011_S_0241
1,0.3121608682,0.2502558854,0.9999365635,0.1849470499,006_S_0731,011_S_0183
101,0.389968652,0.2983213429,0.9999555939,0.242211838,006_S_0731,011_S_0183
1,0.2465064282,0.2256908905,0.9998912386,0.1405801721,006_S_0731,011_S_0168
101,0.5226683938,0.3870503597,0.9999819801,0.3537921964,006_S_0731,011_S_0168
1,0.7420189819,0.6601842375,0.9999785787,0.5898491084,006_S_0731,011_S_0053
101,0.6721637759,0.5669064748,0.9999770155,0.5062098501,006_S_0731,011_S_0053
1,0.7361563518,0.6939611054,0.9999656156,0.5824742268,006_S_0731,011_S_0022
101,0.7481031866,0.709352518,0.9999641442,0.5975757576,006_S_0731,011_S_0022
1,0.2810002578,0.2789150461,0.999873127,0.1634673065,006_S_0731,011_S_0016
101,0.6414092664,0.6374100719,0.9999328852,0.4721136767,006_S_0731,011_S_0016
1,0.7635625181,0.6734902764,0.9999837272,0.6175504458,006_S_0731,011_S_0010
101,0.743956044,0.6494004796,0.9999815205,0.5923009624,006_S_0731,011_S_0010
1,0.7745275692,0.7656090072,0.99996203,0.6320236586,006_S_0731,011_S_0005
101,0.7685047193,0.7419664269,0.9999637764,0.6240419524,006_S_0731,011_S_0005
1,0.3778122576,0.2492323439,0.9999874046,0.2329029173,006_S_0731,011_S_0003
101,0.5348449483,0.3846522782,0.9999897029,0.3650432408,006_S_0731,011_S_0003
1,0.7977777778,0.7349027636,0.9999806932,0.6635859519,006_S_0731,009_S_1030
101,0.7052746058,0.6220623501,0.9999727863,0.5447291054,006_S_0731,009_S_1030
1,0.7987838585,0.7395087001,0.9999798658,0.6649792913,006_S_0731,009_S_0751
101,0.669869983,0.5683453237,0.9999753606,0.5036124097,006_S_0731,009_S_0751
1,0.7561044064,0.6893551689,0.9999759125,0.6078519856,006_S_0731,007_S_1339
101,0.713954835,0.5913669065,0.9999874964,0.5551553354,006_S_0731,007_S_1339
1,0.7958141909,0.7978505629,0.9999627655,0.6608732514,006_S_0731,007_S_1222
101,0.7444081427,0.7103117506,0.9999620296,0.5928742994,006_S_0731,007_S_1222
1,0.7742108079,0.7405322416,0.9999690173,0.6316019206,006_S_0731,007_S_1206
101,0.7784462464,0.7136690647,0.9999770155,0.6372591006,006_S_0731,007_S_1206
1,0.6470959596,0.5245649949,0.9999826239,0.4783014466,006_S_0731,007_S_0698
101,0.538195536,0.4105515588,0.9999779349,0.368172043,006_S_0731,007_S_0698
1,0.6900090552,0.5849539406,0.9999801416,0.5267281106,006_S_0731,007_S_0316
101,0.7318881917,0.6153477218,0.9999873126,0.5771479982,006_S_0731,007_S_0316
1,0.6936693669,0.5916069601,0.9999794981,0.5310059715,006_S_0731,007_S_0414
101,0.7024504084,0.5774580336,0.9999872206,0.5413669065,006_S_0731,007_S_0414
1,0.7653146853,0.7001023541,0.99997674,0.6198459447,006_S_0731,007_S_0293
101,0.7043132804,0.5952038369,0.9999817963,0.5435830048,006_S_0731,007_S_0293
1,0.7199060482,0.627430911,0.9999792223,0.5623853211,006_S_0731,007_S_0249
101,0.7037140464,0.6043165468,0.9999783026,0.5428694528,006_S_0731,007_S_0249
1,0.7784330244,0.7093142272,0.9999796819,0.6372413793,006_S_0731,007_S_0101
101,0.7925432756,0.7136690647,0.9999832673,0.6563740626,006_S_0731,007_S_0101
1,0.798245614,0.7917093142,0.9999655237,0.6642335766,006_S_0731,007_S_0068
101,0.7104557641,0.6354916067,0.9999705798,0.5509355509,006_S_0731,007_S_0068
1,0.7984790875,0.7523029683,0.9999762803,0.664556962,006_S_0731,007_S_0070
101,0.7423230975,0.6666666667,0.9999751767,0.5902335456,006_S_0731,007_S_0070
1,0.7275882013,0.6438075742,0.9999773835,0.5718181818,006_S_0731,007_S_0041
101,0.7494646681,0.6714628297,0.9999769236,0.5993150685,006_S_0731,007_S_0041
1,0.750790457,0.6683725691,0.9999798658,0.6010124252,006_S_0731,006_S_1130
101,0.7807266169,0.726618705,0.9999741654,0.6403212172,006_S_0731,006_S_1130
1,1,1,1,1,006_S_0731,006_S_0731
101,1,1,1,1,006_S_0731,006_S_0731
1,0.8042520093,0.7937563971,0.9999676382,0.672593235,006_S_0731,006_S_0681
101,0.6854565953,0.5832134293,0.9999772913,0.5214408233,006_S_0731,006_S_0681
1,0.7993474715,0.7523029683,0.999976648,0.6657608696,006_S_0731,005_S_1341
101,0.7476889614,0.6594724221,0.9999799575,0.5970473296,006_S_0731,005_S_1341
1,0.6189207195,0.4754350051,0.9999890595,0.4481427882,006_S_0731,006_S_0675
101,0.697566628,0.5774580336,0.9999850141,0.5355871886,006_S_0731,006_S_0675
1,0.7034397273,0.5808597748,0.9999873127,0.542543021,006_S_0731,005_S_0814
101,0.4984863774,0.3553956835,0.9999864851,0.3319892473,006_S_0731,005_S_0814
1,0.6977687627,0.616171955,0.9999730625,0.5358255452,006_S_0731,005_S_0610
101,0.6998873874,0.5961630695,0.9999794059,0.5383282806,006_S_0731,005_S_0610
1,0.7602054609,0.7195496418,0.9999688334,0.613170519,006_S_0731,005_S_0602
101,0.7648870637,0.7146282974,0.9999704879,0.6192851205,006_S_0731,005_S_0602
1,0.7561311656,0.7021494371,0.9999721431,0.6078865751,006_S_0731,005_S_0553
101,0.7457351747,0.6604316547,0.9999787623,0.5945595855,006_S_0731,005_S_0553
1,0.5573549258,0.4227226203,0.9999830836,0.3863423761,006_S_0731,005_S_0572
101,0.4186978297,0.3007194245,0.9999739815,0.2647804054,006_S_0731,005_S_0572
1,0.7276089828,0.7047082907,0.9999582606,0.5718438538,006_S_0731,005_S_0546
101,0.6471378662,0.5774580336,0.9999602828,0.4783472388,006_S_0731,005_S_0546
1,0.7735687838,0.6949846469,0.9999817046,0.6307477938,006_S_0731,005_S_0448
101,0.6312916919,0.4992805755,0.9999841867,0.4612317235,006_S_0731,005_S_0448
1,0.6519877676,0.5455475947,0.9999770158,0.4836660617,006_S_0731,005_S_0324
101,0.6971428571,0.5851318945,0.9999820721,0.5350877193,006_S_0731,005_S_0324
1,0.6201205966,0.5,0.9999797739,0.4494020239,006_S_0731,005_S_0222
101,0.6984938903,0.5894484412,0.9999811527,0.5366812227,006_S_0731,005_S_0222
1,0.7799948173,0.7702149437,0.9999632252,0.6393372982,006_S_0731,003_S_0981
101,0.7709762533,0.7007194245,0.9999775671,0.6273078574,006_S_0731,003_S_0981
1,0.7753232759,0.7364380757,0.9999706721,0.6330840299,006_S_0731,003_S_0907
101,0.7162790698,0.6647482014,0.9999633167,0.5579710145,006_S_0731,003_S_0907
1,0.8172394981,0.7666325486,0.9999803255,0.6909594096,006_S_0731,002_S_1155
101,0.8160469667,0.8,0.9999692008,0.6892561983,006_S_0731,002_S_1155
1,0.8091183741,0.7538382805,0.9999803255,0.6794280443,006_S_0731,002_S_1018
101,0.791870337,0.7381294964,0.9999758203,0.655451448,006_S_0731,002_S_1018
1,0.798084597,0.7676560901,0.9999719592,0.6640106242,006_S_0731,002_S_0954
101,0.7911408705,0.7366906475,0.9999759122,0.6544524925,006_S_0731,002_S_0954
1,0.4901547117,0.3567041965,0.9999822562,0.3246390312,006_S_0731,002_S_0938
101,0.5283338032,0.4494004796,0.9999517325,0.3590038314,006_S_0731,002_S_0938
1,0.7452912199,0.6581371546,0.9999806013,0.5939953811,006_S_0731,002_S_0729
101,0.6259914582,0.4920863309,0.9999846463,0.4555950266,006_S_0731,002_S_0729
1,0.7338902148,0.6294779939,0.9999845546,0.5796418473,006_S_0731,002_S_0782
101,0.53673938,0.448441247,0.9999573408,0.3668105139,006_S_0731,002_S_0782
1,0.7754532775,0.7113613101,0.9999778432,0.6332574032,006_S_0731,002_S_0685
101,0.8162650602,0.7798561151,0.9999749009,0.68956743,006_S_0731,002_S_0685
1,0.7565066512,0.6693961105,0.9999819804,0.608372093,006_S_0731,002_S_0295
101,0.7619825708,0.6709832134,0.9999827156,0.6154861417,006_S_0731,002_S_0295
1,0.5646189997,0.4303991812,0.9999830836,0.3933582788,006_S_0731,002_S_0619
101,0.4566062176,0.3381294964,0.9999726025,0.2958455728,006_S_0731,002_S_0619
1,0.7540338449,0.7252081756,0.9999759139,0.6051800379,006_S_1130,941_S_1202
101,0.4035874439,0.3371934605,0.9999549529,0.2528089888,006_S_1130,941_S_1202
1,0.81799591,0.8188331627,0.9999670866,0.6920415225,006_S_0731,002_S_0413
101,0.7554842162,0.6772182254,0.9999778429,0.6070507309,006_S_0731,002_S_0413
1,0.7309236948,0.61998486,0.9999907149,0.5759493671,006_S_1130,127_S_0431
101,0.5423291792,0.4298365123,0.9999790393,0.3720518868,006_S_1130,127_S_0431
1,0.7028404953,0.7305071915,0.9999577115,0.5418304323,006_S_1130,116_S_0382
101,0.636777128,0.6675749319,0.9999420823,0.4671115348,006_S_1130,116_S_0382
1,0.6311146752,0.5957607873,0.9999645144,0.4610427651,006_S_1130,098_S_0149
101,0.6510110894,0.6798365123,0.9999448403,0.4825918762,006_S_1130,098_S_0149
1,0.8058439062,0.79333838,0.9999786719,0.6748229234,006_S_1130,094_S_1293
101,0.8255544522,0.8494550409,0.9999718686,0.7029312289,006_S_1130,094_S_1293
1,0.8435714286,0.8940196821,0.9999726044,0.7294626313,006_S_1130,094_S_1188
101,0.8088283025,0.848773842,0.9999662607,0.6790190736,006_S_1130,094_S_1188
1,0.7655024947,0.8130204391,0.9999622161,0.6200923788,006_S_1130,067_S_0056
101,0.7874456184,0.8630790191,0.9999555964,0.6494105587,006_S_1130,067_S_0056
1,0.8341085271,0.8145344436,0.9999831765,0.7154255319,006_S_1130,067_S_0029
101,0.7843406593,0.7779291553,0.9999722363,0.6451977401,006_S_1130,067_S_0029
1,0.7657512116,0.7176381529,0.9999809702,0.6204188482,006_S_1130,057_S_1217
101,0.7749404154,0.7752043597,0.9999695702,0.632573652,006_S_1130,057_S_1217
1,0.741010101,0.6941710825,0.9999782122,0.5885750963,006_S_1130,021_S_1109
101,0.7857142857,0.7717983651,0.999973983,0.6470588235,006_S_1130,021_S_1109
1,0.5832583258,0.4905374716,0.9999767413,0.4116899619,006_S_1130,021_S_0642
101,0.6344127975,0.5538147139,0.9999740749,0.4645714286,006_S_1130,021_S_0642
1,0.7024346258,0.5897047691,0.9999891521,0.5413481584,006_S_1130,021_S_0753
101,0.6159968166,0.5272479564,0.9999750862,0.4450833813,006_S_1130,021_S_0753
1,0.8013163307,0.737320212,0.9999874973,0.6684969115,006_S_1130,021_S_0343
101,0.7377777778,0.6219346049,0.9999913583,0.5845070423,006_S_1130,021_S_0343
1,0.708189158,0.6971990916,0.9999669966,0.5482142857,006_S_1130,021_S_0337
101,0.6286905175,0.6164850136,0.999953482,0.4584599797,006_S_1130,021_S_0337
1,0.8573596358,0.8554125662,0.9999829927,0.7503320053,006_S_1130,021_S_0159
101,0.8438428524,0.8705722071,0.999973983,0.7298686465,006_S_1130,021_S_0159
1,0.8107714702,0.8433005299,0.9999712254,0.6817625459,006_S_1130,020_S_0213
101,0.8148395722,0.8303814714,0.9999719605,0.687535251,006_S_1130,020_S_0213
1,0.3633257403,0.2414837245,0.9999893359,0.2219902575,006_S_1130,016_S_0991
101,0.6647681041,0.5565395095,0.9999840956,0.4978671542,006_S_1130,016_S_0991
1,0.6021505376,0.4875094625,0.9999840039,0.4307692308,006_S_1130,014_S_1095
101,0.8083573487,0.7643051771,0.9999829005,0.6783555018,006_S_1130,014_S_1095
1,0.8212598425,0.7895533687,0.99998382,0.6967267869,006_S_1130,014_S_0328
101,0.8120353982,0.7813351499,0.9999806941,0.6835518474,006_S_1130,014_S_0328
1,0.7959580257,0.7751703255,0.9999790396,0.6610716591,006_S_1130,013_S_1205
101,0.8020618557,0.7949591281,0.9999747185,0.669535284,006_S_1130,013_S_1205
1,0.4964769648,0.3467070401,0.9999939325,0.3302090844,006_S_1130,011_S_0241
101,0.5695839311,0.5408719346,0.9999516433,0.3981945838,006_S_1130,011_S_0241
1,0.3201793722,0.2702498107,0.9999492538,0.1906033102,006_S_1130,011_S_0183
101,0.4426229508,0.386239782,0.9999515514,0.2842105263,006_S_1130,011_S_0183
1,0.2457689478,0.2528387585,0.9999022767,0.1401006711,006_S_1130,011_S_0168
101,0.5161561057,0.4189373297,0.9999724202,0.3478506787,006_S_1130,011_S_0168
1,0.78,0.7085541257,0.9999868538,0.6393442623,006_S_1130,011_S_0053
101,0.7513187641,0.6791553134,0.9999826247,0.6016898008,006_S_1130,011_S_0053
1,0.6745247148,0.6714610144,0.9999612049,0.5088927137,006_S_1130,011_S_0022
101,0.6728847435,0.6880108992,0.9999518272,0.5070281124,006_S_1130,011_S_0022
1,0.2626760563,0.2823618471,0.9998946464,0.1511957844,006_S_1130,011_S_0016
101,0.5343264249,0.5619891008,0.9999269134,0.3645603182,006_S_1130,011_S_0016
1,0.7719427102,0.7956093868,0.999967732,0.6285885167,006_S_1130,011_S_0005
101,0.7541195477,0.7949591281,0.9999577109,0.6052904564,006_S_1130,011_S_0005
1,0.8096579477,0.7615442846,0.9999854748,0.6801893171,006_S_1130,011_S_0010
101,0.8347398031,0.8085831063,0.9999826247,0.7163548582,006_S_1130,011_S_0010
1,0.3680336488,0.2649507949,0.9999787638,0.2255154639,006_S_1130,011_S_0003
101,0.5745159838,0.4346049046,0.9999894277,0.4030322173,006_S_1130,011_S_0003
1,0.7983225315,0.7925813777,0.9999765574,0.6643401015,006_S_1130,009_S_1030
101,0.7057132591,0.6689373297,0.9999693864,0.5452526374,006_S_1130,009_S_1030
1,0.7713476325,0.7214231643,0.9999818895,0.6277997365,006_S_1130,009_S_0751
101,0.5894580549,0.5408719346,0.999960285,0.4178947368,006_S_1130,009_S_0751
1,0.7889447236,0.8319454958,0.999966353,0.6514522822,006_S_1130,007_S_1222
101,0.7886231416,0.8310626703,0.9999626753,0.6510138741,006_S_1130,007_S_1222
1,0.7836538462,0.740348221,0.9999818895,0.6442687747,006_S_1130,007_S_1339
101,0.7915869981,0.7050408719,0.9999897035,0.6550632911,006_S_1130,007_S_1339
1,0.8403298351,0.8485995458,0.9999792235,0.7246283129,006_S_1130,007_S_1206
101,0.7562393162,0.7534059946,0.9999677316,0.6080263881,006_S_1130,007_S_1206
1,0.4749262537,0.3656320969,0.9999788557,0.3114119923,006_S_1130,007_S_0698
101,0.3993100474,0.3153950954,0.9999643301,0.2494612069,006_S_1130,007_S_0698
1,0.8168557536,0.7630582892,0.9999872215,0.6904109589,006_S_1130,007_S_0414
101,0.8111477814,0.7534059946,0.9999859343,0.6822948797,006_S_1130,007_S_0414
1,0.7930052867,0.7380772142,0.9999850152,0.6570080863,006_S_1130,007_S_0316
101,0.8108108108,0.7561307902,0.9999852907,0.6818181818,006_S_1130,007_S_0316
1,0.8102564103,0.7774413323,0.9999828088,0.6810344828,006_S_1130,007_S_0293
101,0.830856334,0.7997275204,0.9999830844,0.710653753,006_S_1130,007_S_0293
1,0.7958366693,0.7524602574,0.9999831765,0.6609042553,006_S_1130,007_S_0249
101,0.8136800855,0.7779291553,0.9999818892,0.6858858859,006_S_1130,007_S_0249
1,0.8182552504,0.7668433005,0.9999869457,0.6924128503,006_S_1130,007_S_0101
101,0.8522288522,0.8269754768,0.9999846472,0.7425076453,006_S_1130,007_S_0101
1,0.8283358321,0.8364875095,0.9999777526,0.7069737684,006_S_1130,007_S_0070
101,0.8453463961,0.8228882834,0.9999832682,0.7321212121,006_S_1130,007_S_0070
1,0.8100637845,0.8652535958,0.9999670885,0.6807623585,006_S_1130,007_S_0068
101,0.7713333333,0.788147139,0.9999655252,0.6277807922,006_S_1130,007_S_0068
1,0.7248267428,0.6729750189,0.9999776606,0.5684143223,006_S_1130,007_S_0041
101,0.8299413591,0.8194822888,0.9999790393,0.7093160377,006_S_1130,007_S_0041
1,1,1,1,1,006_S_1130,006_S_1130
101,1,1,1,1,006_S_1130,006_S_1130
1,0.7959405582,0.8311884936,0.9999687433,0.6610475617,006_S_1130,006_S_0731
101,0.767822106,0.7997275204,0.9999617559,0.6231422505,006_S_1130,006_S_0731
1,0.8482810164,0.8591975776,0.9999797751,0.7365347177,006_S_1130,006_S_0681
101,0.8649020282,0.8569482289,0.9999831763,0.761962447,006_S_1130,006_S_0681
1,0.7525186159,0.6502649508,0.999990531,0.6032303371,006_S_1130,006_S_0675
101,0.7543731778,0.7050408719,0.9999778442,0.6056173201,006_S_1130,006_S_0675
1,0.8152766952,0.7918243755,0.9999817056,0.6881578947,006_S_1130,005_S_1341
101,0.8158458244,0.7786103542,0.9999824408,0.6889692586,006_S_1130,005_S_1341
1,0.7753846154,0.667676003,0.9999933809,0.6331658291,006_S_1130,005_S_0814
101,0.555888651,0.4420980926,0.9999799586,0.3849347568,006_S_1130,005_S_0814
1,0.7594936709,0.6813020439,0.9999863022,0.612244898,006_S_1130,005_S_0610
101,0.8214804064,0.7711171662,0.9999856585,0.697044335,006_S_1130,005_S_0610
1,0.7401278676,0.7448902347,0.9999674562,0.5874626866,006_S_1130,005_S_0602
101,0.7452420701,0.7602179837,0.9999622156,0.5939329431,006_S_1130,005_S_0602
1,0.8360971847,0.8205904618,0.9999827169,0.7183565275,006_S_1130,005_S_0553
101,0.804558011,0.7935967302,0.9999758217,0.6730213749,006_S_1130,005_S_0553
1,0.47960199,0.3648750946,0.9999809702,0.3154450262,006_S_1130,005_S_0572
101,0.2871939736,0.2077656676,0.9999677316,0.1676745465,006_S_1130,005_S_0572
1,0.7679751263,0.7479182438,0.9999757301,0.6233438486,006_S_1130,005_S_0546
101,0.8426775399,0.8446866485,0.9999783958,0.728126835,006_S_1130,005_S_0546
1,0.8104265403,0.7766843301,0.9999829927,0.6812749004,006_S_1130,005_S_0448
101,0.775308642,0.7486376022,0.999975362,0.6330645161,006_S_1130,005_S_0448
1,0.7883447997,0.737320212,0.99998382,0.6506346025,006_S_1130,005_S_0324
101,0.8255854596,0.8044959128,0.9999805102,0.7029761905,006_S_1130,005_S_0324
1,0.8456178951,0.8728236185,0.9999767413,0.7325285896,006_S_1130,003_S_0981
101,0.8146567058,0.779972752,0.9999817973,0.68727491,006_S_1130,003_S_0981
1,0.6654756588,0.5639666919,0.9999840958,0.4986613119,006_S_1130,005_S_0222
101,0.764394207,0.7370572207,0.9999741669,0.6186392224,006_S_1130,005_S_0222
